drs_uri,name,gender,library_id,reference_genome,sample_id,case_id,investigation,experimental_strategy,sample_type,platform
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a833,LP6005677-DNA_A02.annotated.nh.vcf.gz.tbi,Female,LP6005677-DNA_A02,hs37d5,Bishkek28439,S_Kyrgyz-2,SGDP-Kyrgyz,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a834,LP6005443-DNA_F02.srt.aln.bam.bai,Male,LP6005443-DNA_F02,hs37d5,HGDP01034,S_BantuTswana-2,SGDP-BantuTswana,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a835,LP6005592-DNA_C03.annotated.nh.vcf.gz.tbi,Male,LP6005592-DNA_C03,hs37d5,HGDP00474,S_Mbuti-1,SGDP-Mbuti,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a836,LP6005443-DNA_C02.annotated.nh.vcf.gz,Male,LP6005443-DNA_C02,hs37d5,HGDP01246,S_Xibo-2,SGDP-Xibo,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a837,LP6005441-DNA_B07.annotated.nh.vcf.gz.tbi,Female,LP6005441-DNA_B07,hs37d5,HGDP01323,S_Lahu-1,SGDP-Lahu,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a838,LP6005443-DNA_C03.annotated.nh.vcf.gz.tbi,Male,LP6005443-DNA_C03,hs37d5,Sir19,S_Chukchi-1,SGDP-Chukchi,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a839,LP6005442-DNA_G01.annotated.nh.vcf.gz.tbi,Male,LP6005442-DNA_G01,hs37d5,HGDP01179,S_Yi-1,SGDP-Yi,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a83a,LP6005677-DNA_D01.annotated.nh.vcf.gz.tbi,Male,LP6005677-DNA_D01,hs37d5,zapo0099,S_Zapotec-2,SGDP-Zapotec,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a83b,LP6005519-DNA_F03.annotated.nh.vcf.gz.tbi,Male,LP6005519-DNA_F03,hs37d5,Armenian222,S_Armenian-2,SGDP-Armenian,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a83c,LP6005592-DNA_A04.annotated.nh.vcf.gz.tbi,Female,LP6005592-DNA_A04,hs37d5,HG02494,S_Punjabi-4,SGDP-Punjabi,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a83d,LP6005441-DNA_H10.annotated.nh.vcf.gz.tbi,Female,LP6005441-DNA_H10,hs37d5,HGDP00903,S_Russian-2,SGDP-Russian,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a83e,LP6005442-DNA_G03.srt.aln.bam.bai,Male,LP6005442-DNA_G03,hs37d5,Est400,S_Estonian-2,SGDP-Estonian,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a83f,LP6005592-DNA_D01.srt.aln.bam,Male,LP6005592-DNA_D01,hs37d5,Utsa22,S_Saami-2,SGDP-Saami,WGS,Genomic_from_saliva,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a840,LP6005519-DNA_B04.annotated.nh.vcf.gz,Male,LP6005519-DNA_B04,hs37d5,K4,S_Kapu-2,SGDP-Kapu,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a841,LP6005441-DNA_B02.annotated.nh.vcf.gz,Female,LP6005441-DNA_B02,hs37d5,HGDP01414,S_BantuKenya-2,SGDP-BantuKenya,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a842,LP6005441-DNA_E06.srt.aln.bam.bai,Male,LP6005441-DNA_E06,hs37d5,HGDP00328,S_Kalash-1,SGDP-Kalash,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a843,LP6005441-DNA_A12.srt.aln.bam,Female,LP6005441-DNA_A12,hs37d5,HGDP00846,S_Surui-1,SGDP-Surui,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a844,LP6005441-DNA_C06.annotated.nh.vcf.gz.tbi,Male,LP6005441-DNA_C06,hs37d5,HGDP00749,S_Japanese-1,SGDP-Japanese,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a845,LP6005441-DNA_E09.srt.aln.bam.bai,Male,LP6005441-DNA_E09,hs37d5,HGDP01203,S_Oroqen-1,SGDP-Oroqen,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a846,SS6004477.annotated.nh.vcf.gz.tbi,Male,SS6004477,hs37d5,IHW9193,B_Australian-4,SGDP-Australian,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a847,LP6005519-DNA_H03.srt.aln.bam,Male,LP6005519-DNA_H03,hs37d5,B17,S_Brahmin-2,SGDP-Brahmin,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a848,LP6005443-DNA_F04.annotated.nh.vcf.gz.tbi,Male,LP6005443-DNA_F04,hs37d5,Mansi79,S_Mansi-1,SGDP-Mansi,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a849,LP6005442-DNA_A08.annotated.nh.vcf.gz.tbi,Male,LP6005442-DNA_A08,hs37d5,NA15202,S_Hungarian-2,SGDP-Hungarian,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a84a,LP6005442-DNA_F09.annotated.nh.vcf.gz.tbi,Female,LP6005442-DNA_F09,hs37d5,Ayodo_502C,S_Luo-2,SGDP-Luo,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a84b,LP6005441-DNA_B04.annotated.nh.vcf.gz.tbi,Female,LP6005441-DNA_B04,hs37d5,HGDP00706,S_Piapoco-2,SGDP-Piapoco,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a84c,LP6005441-DNA_D10.annotated.nh.vcf.gz,Female,LP6005441-DNA_D10,hs37d5,HGDP00232,S_Pathan-2,SGDP-Pathan,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a84d,LP6005442-DNA_F02.annotated.nh.vcf.gz,Male,LP6005442-DNA_F02,hs37d5,altai363p,S_Altaian-1,SGDP-Altaian,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a84e,LP6005443-DNA_B02.annotated.nh.vcf.gz,Male,LP6005443-DNA_B02,hs37d5,HGDP01297,S_Uygur-2,SGDP-Uygur,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a84f,LP6005677-DNA_A02.srt.aln.bam,Female,LP6005677-DNA_A02,hs37d5,Bishkek28439,S_Kyrgyz-2,SGDP-Kyrgyz,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a850,LP6005443-DNA_G07.annotated.nh.vcf.gz,Male,LP6005443-DNA_G07,hs37d5,HGDP00556,S_Papuan-12,SGDP-Papuan,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a851,SS6004477.annotated.nh.vcf.gz,Male,SS6004477,hs37d5,IHW9193,B_Australian-4,SGDP-Australian,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a852,LP6005519-DNA_H04.annotated.nh.vcf.gz,Male,LP6005519-DNA_H04,hs37d5,M13,S_Madiga-2,SGDP-Madiga,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a853,LP6005441-DNA_A06.annotated.nh.vcf.gz.tbi,Male,LP6005441-DNA_A06,hs37d5,HGDP01153,S_Bergamo-1,SGDP-Bergamo,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a854,LP6005443-DNA_B04.annotated.nh.vcf.gz,Female,LP6005443-DNA_B04,hs37d5,Nlk3,S_Even-3,SGDP-Even,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a855,LP6005592-DNA_G01.srt.aln.bam,Male,LP6005592-DNA_G01,hs37d5,YemeniteJew5433,S_Yemenite_Jew-2,SGDP-Yemenite_Jew,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a856,LP6005441-DNA_E10.annotated.nh.vcf.gz,Male,LP6005441-DNA_E10,hs37d5,HGDP01047,S_Pima-1,SGDP-Pima,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a857,LP6005443-DNA_D04.annotated.nh.vcf.gz.tbi,Female,LP6005443-DNA_D04,hs37d5,Kor82,S_Itelman-1,SGDP-Itelman,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a858,LP6005441-DNA_F07.annotated.nh.vcf.gz.tbi,Female,LP6005441-DNA_F07,hs37d5,HGDP00915,S_Mandenka-2,SGDP-Mandenka,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a859,LP6005442-DNA_A10.annotated.nh.vcf.gz,Male,LP6005442-DNA_A10,hs37d5,HG03100,S_Esan-1,SGDP-Esan,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a85a,LP6005592-DNA_B02.srt.aln.bam,Male,LP6005592-DNA_B02,hs37d5,NA17386,S_Maori-1,SGDP-Maori,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a85b,LP6005442-DNA_D09.annotated.nh.vcf.gz.tbi,Female,LP6005442-DNA_D09,hs37d5,Ayodo_81S,S_Somali-1,SGDP-Somali,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a85c,LP6005443-DNA_H01.srt.aln.bam.bai,Male,LP6005443-DNA_H01,hs37d5,HGDP01350,S_Tu-1,SGDP-Tu,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a85d,LP6005441-DNA_A09.annotated.nh.vcf.gz,Male,LP6005441-DNA_A09,hs37d5,HGDP01344,S_Naxi-2,SGDP-Naxi,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a85e,LP6005441-DNA_D01.srt.aln.bam.bai,Male,LP6005441-DNA_D01,hs37d5,HGDP00090,S_Balochi-1,SGDP-Balochi,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a85f,LP6005443-DNA_C04.annotated.nh.vcf.gz,Male,LP6005443-DNA_C04,hs37d5,Nlk18,S_Even-2,SGDP-Even,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a860,LP6007068-DNA_A01.annotated.nh.vcf.gz,Male,LP6007068-DNA_A01,hs37d5,TZ-11,B_Crete-2,SGDP-Crete,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a861,LP6005441-DNA_H11.annotated.nh.vcf.gz,Female,LP6005441-DNA_H11,hs37d5,HGDP00195,S_Sindhi-2,SGDP-Sindhi,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a862,LP6005442-DNA_G04.annotated.nh.vcf.gz,Male,LP6005442-DNA_G04,hs37d5,lez42,S_Lezgin-2,SGDP-Lezgin,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a863,LP6005441-DNA_D04.srt.aln.bam.bai,Female,LP6005441-DNA_D04,hs37d5,HGDP01315,S_Dai-3,SGDP-Dai,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a864,LP6005442-DNA_F04.srt.aln.bam.bai,Male,LP6005442-DNA_F04,hs37d5,Jordan603,S_Jordanian-2,SGDP-Jordanian,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a865,LP6005592-DNA_A02.srt.aln.bam.bai,Male,LP6005592-DNA_A02,hs37d5,HG00360,S_Finnish-3,SGDP-Finnish,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a866,LP6005592-DNA_H03.annotated.nh.vcf.gz,Male,LP6005592-DNA_H03,hs37d5,NA17385,S_Hawaiian-1,SGDP-Hawaiian,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a867,LP6005442-DNA_F01.srt.aln.bam.bai,Female,LP6005442-DNA_F01,hs37d5,HGDP00956,S_Yakut-1,SGDP-Yakut,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a868,LP6005441-DNA_A01.srt.aln.bam,Male,LP6005441-DNA_A01,hs37d5,HGDP01402,S_Adygei-1,SGDP-Adygei,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a869,LP6005441-DNA_A05.srt.aln.bam,Male,LP6005441-DNA_A05,hs37d5,HGDP00530,S_French-1,SGDP-French,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a86a,LP6005442-DNA_C02.srt.aln.bam.bai,Male,LP6005442-DNA_C02,hs37d5,abh107,S_Abkhasian-1,SGDP-Abkhasian,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a86b,LP6005443-DNA_H07.srt.aln.bam.bai,Male,LP6005443-DNA_H07,hs37d5,HGDP00540,S_Papuan-2,SGDP-Papuan,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a86c,LP6005592-DNA_A02.srt.aln.bam,Male,LP6005592-DNA_A02,hs37d5,HG00360,S_Finnish-3,SGDP-Finnish,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a86d,LP6005441-DNA_C02.annotated.nh.vcf.gz,Male,LP6005441-DNA_C02,hs37d5,HGDP01364,S_Basque-1,SGDP-Basque,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a86e,LP6005592-DNA_D01.srt.aln.bam.bai,Male,LP6005592-DNA_D01,hs37d5,Utsa22,S_Saami-2,SGDP-Saami,WGS,Genomic_from_saliva,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a86f,LP6005441-DNA_A08.srt.aln.bam.bai,Male,LP6005441-DNA_A08,hs37d5,HGDP00449,S_Mbuti-3,SGDP-Mbuti,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a870,LP6005442-DNA_D09.annotated.nh.vcf.gz,Female,LP6005442-DNA_D09,hs37d5,Ayodo_81S,S_Somali-1,SGDP-Somali,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a871,SS6004475.annotated.nh.vcf.gz,Male,SS6004475,hs37d5,HGDP00936,B_Yoruba-3,SGDP-Yoruba,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a872,LP6005592-DNA_G01.annotated.nh.vcf.gz,Male,LP6005592-DNA_G01,hs37d5,YemeniteJew5433,S_Yemenite_Jew-2,SGDP-Yemenite_Jew,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a873,LP6005441-DNA_G09.annotated.nh.vcf.gz.tbi,Male,LP6005441-DNA_G09,hs37d5,HGDP00725,S_Palestinian-2,SGDP-Palestinian,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a874,LP6005592-DNA_D04.srt.aln.bam.bai,Male,LP6005592-DNA_D04,hs37d5,Sam02,S_Samaritan-1,SGDP-Samaritan,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57869e4b0ec383d92a875,LP6005443-DNA_D01.annotated.nh.vcf.gz.tbi,Female,LP6005443-DNA_D01,hs37d5,HGDP00569,S_Druze-1,SGDP-Druze,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786ae4b0ec383d92a876,LP6005441-DNA_A05.srt.aln.bam.bai,Male,LP6005441-DNA_A05,hs37d5,HGDP00530,S_French-1,SGDP-French,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786ae4b0ec383d92a877,LP6005592-DNA_B02.annotated.nh.vcf.gz.tbi,Male,LP6005592-DNA_B02,hs37d5,NA17386,S_Maori-1,SGDP-Maori,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786ae4b0ec383d92a878,SS6004474.srt.aln.bam.bai,Male,SS6004474,hs37d5,HGDP01076,B_Sardinian-3,SGDP-Sardinian,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786ae4b0ec383d92a879,LP6005441-DNA_H09.annotated.nh.vcf.gz,Female,LP6005441-DNA_H09,hs37d5,HGDP00737,S_Palestinian-3,SGDP-Palestinian,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786ae4b0ec383d92a87a,SS6004471.srt.aln.bam.bai,Male,SS6004471,hs37d5,HGDP00982,B_Mbuti-4,SGDP-Mbuti,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786ae4b0ec383d92a87b,SS6004477.srt.aln.bam.bai,Male,SS6004477,hs37d5,IHW9193,B_Australian-4,SGDP-Australian,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786ae4b0ec383d92a87c,LP6005592-DNA_D04.annotated.nh.vcf.gz,Male,LP6005592-DNA_D04,hs37d5,Sam02,S_Samaritan-1,SGDP-Samaritan,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786ae4b0ec383d92a87d,SS6004468.srt.aln.bam.bai,Male,SS6004468,hs37d5,HGDP00533,B_French-3,SGDP-French,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786ae4b0ec383d92a87e,LP6005442-DNA_A03.srt.aln.bam.bai,Male,LP6005442-DNA_A03,hs37d5,BulgarianB4,S_Bulgarian-1,SGDP-Bulgarian,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786ae4b0ec383d92a87f,LP6005441-DNA_G05.annotated.nh.vcf.gz,Male,LP6005441-DNA_G05,hs37d5,HGDP01240,S_Hezhen-1,SGDP-Hezhen,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786ae4b0ec383d92a880,LP6005443-DNA_B01.annotated.nh.vcf.gz.tbi,Male,LP6005443-DNA_B01,hs37d5,HGDP01312,S_Dai-2,SGDP-Dai,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786ae4b0ec383d92a881,SS6004480.srt.aln.bam.bai,Male,SS6004480,hs37d5,DNK07,B_Dinka-3,SGDP-Dinka,WGS,Genomic_from_saliva,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786ae4b0ec383d92a882,LP6005441-DNA_A09.srt.aln.bam,Male,LP6005441-DNA_A09,hs37d5,HGDP01344,S_Naxi-2,SGDP-Naxi,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786ae4b0ec383d92a883,LP6005442-DNA_G04.annotated.nh.vcf.gz.tbi,Male,LP6005442-DNA_G04,hs37d5,lez42,S_Lezgin-2,SGDP-Lezgin,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786ae4b0ec383d92a884,LP6005443-DNA_C03.srt.aln.bam.bai,Male,LP6005443-DNA_C03,hs37d5,Sir19,S_Chukchi-1,SGDP-Chukchi,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786ae4b0ec383d92a885,LP6005443-DNA_C06.srt.aln.bam.bai,Female,LP6005443-DNA_C06,hs37d5,NA00726,S_Korean-2,SGDP-Korean,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786ae4b0ec383d92a886,LP6005443-DNA_C09.srt.aln.bam.bai,Male,LP6005443-DNA_C09,hs37d5,Kusunda02,S_Kusunda-1,SGDP-Kusunda,WGS,Genomic_from_saliva,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786ae4b0ec383d92a887,LP6005443-DNA_F10.annotated.nh.vcf.gz.tbi,Male,LP6005443-DNA_F10,hs37d5,NorthOssetia5,S_North_Ossetian-2,SGDP-North_Ossetian,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786ae4b0ec383d92a888,LP6005441-DNA_E09.annotated.nh.vcf.gz.tbi,Male,LP6005441-DNA_E09,hs37d5,HGDP01203,S_Oroqen-1,SGDP-Oroqen,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786ae4b0ec383d92a889,LP6005442-DNA_A12.annotated.nh.vcf.gz,Male,LP6005442-DNA_A12,hs37d5,HG02783,S_Punjabi-2,SGDP-Punjabi,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786ae4b0ec383d92a88a,LP6005442-DNA_A12.srt.aln.bam.bai,Male,LP6005442-DNA_A12,hs37d5,HG02783,S_Punjabi-2,SGDP-Punjabi,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786ae4b0ec383d92a88b,LP6005519-DNA_G03.srt.aln.bam.bai,Male,LP6005519-DNA_G03,hs37d5,B11,S_Brahmin-1,SGDP-Brahmin,WGS,Genomic_from_blood,Illumina
